,property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
4132,house,|Brasil|Distrito Federal|Ceilândia|,Central-West,"-15.8545137,-48.1137616",110,"$86,800.07 "
4133,house,|Brasil|Distrito Federal|,Central-West,"-15.7975336,-48.0288728",250,"$205,163.81 "
4134,house,|Brasil|Distrito Federal|,Central-West,"-15.7934086,-48.0230234",110,"$173,600.15 "
4135,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8323456,-48.0387465",214,"$282,494.79 "
4136,house,|Brasil|Distrito Federal|Ceilândia|,Central-West,"-15.8064444,-48.1333131",90,"$94,690.99 "
4137,house,|Brasil|Distrito Federal|Ceilândia|,Central-West,"-15.8312295,-48.1142079",144,"$101,003.72 "
4138,house,|Brasil|Distrito Federal|Ceilândia|,Central-West,"-15.7889208,-48.1282145",130,"$119,941.92 "
4139,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8398139,-48.0399151",128,"$192,538.34 "
4140,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.836785,-48.020349",148,"$279,338.42 "
4141,house,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.7801482,-47.9291698",250,"$236,727.47 "
4142,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.9089451,-47.7622853",59,"$116,785.55 "
4143,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.769051,-47.891911",60,"$136,490.60 "
4144,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.820185,-47.89661",80,"$180,929.40 "
4145,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.840674,-48.039043",126,"$250,761.80 "
4146,house,|Brasil|Distrito Federal|Brasília|Sobradinho|,Central-West,"-15.6499288,-47.8090356",220,"$124,676.47 "
4147,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.843052,-48.0291873",190,"$378,763.96 "
4148,house,|Brasil|Distrito Federal|Ceilândia|,Central-West,,160,"$173,600.15 "
4149,apartment,|Brasil|Distrito Federal|,Central-West,"-15.7610126,-47.8830224",70,"$237,456.59 "
4150,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,,105,"$347,200.30 "
4151,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.8314994,-47.9225941",147,"$473,454.95 "
4152,house,|Brasil|Distrito Federal|Ceilândia|,Central-West,"-15.7936783635,-48.123922381",80,"$83,643.70 "
4153,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.751106,-47.895603",73,"$129,411.02 "
4154,house,|Brasil|Distrito Federal|Brasília|Gama|,Central-West,"-15.9828590497,-48.0608223781",150,"$126,254.65 "
4155,house,|Brasil|Distrito Federal|Ceilândia|Ceilândia Sul|,Central-West,"-15.8057605,-48.1076821",100,"$101,003.72 "
4156,house,|Brasil|Distrito Federal|Brasília|Gama|,Central-West,"-16.0173356442,-48.071596367",232,"$217,789.28 "
4157,house,|Brasil|Distrito Federal|Brasília|Gama|,Central-West,"-16.0014812985,-48.0559488817",69,"$151,505.58 "
4158,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.738804,-47.897625",55,"$187,277.80 "
4159,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8366347052,-48.0254425799",207,"$378,763.96 "
4160,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.8304432,-47.8688256",57,"$235,149.29 "
4161,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8011248632,-47.9289006099",64,"$157,818.31 "
4162,house,|Brasil|Distrito Federal|Ceilândia|Ceilândia Sul|,Central-West,"-15.8013695961,-48.1093265176",167,"$101,003.72 "
4163,apartment,|Brasil|Distrito Federal|,Central-West,"-15.8074855,-47.9356173",96,"$378,763.96 "
4164,apartment,|Brasil|Distrito Federal|,Central-West,"-15.8096721,-47.8802549",67,"$112,051.00 "
4165,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8087326616,-47.9422989614",68,"$173,600.15 "
4166,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.7956225,-47.9296364",68,"$99,425.54 "
4167,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.811476,-47.901627",154,"$296,448.85 "
4168,apartment,|Brasil|Distrito Federal|,Central-West,"-15.850517,-47.977028",64,"$93,112.80 "
4169,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.766569,-47.888714",125,"$343,256.56 "
4170,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.830027,-47.923027",147,"$467,765.08 "
4171,house,|Brasil|Distrito Federal|Águas Claras|,Central-West,,145,"$135,723.75 "
4172,apartment,|Brasil|Distrito Federal|Brasília|Gama|,Central-West,"-15.6537384,-47.8064471",64,"$88,378.25 "
4173,house,|Brasil|Distrito Federal|,Central-West,"-15.903344,-48.077793",150,"$94,690.99 "
4174,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.90479,-47.774288",74,"$113,629.19 "
4175,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.812043,-47.926105",116,"$220,945.64 "
4176,house,|Brasil|Distrito Federal|Brasília|Samambaia Norte|,Central-West,"-15.860855,-48.081802",150,"$142,036.48 "
4177,house,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.829099,-48.056358",140,"$202,833.42 "
4178,house,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.829099,-48.056358",200,"$205,953.94 "
4179,house,|Brasil|Distrito Federal|,Central-West,"-15.829099,-48.056358",75,"$90,494.91 "
4180,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.834868,-48.019855",85,"$116,785.55 "
4181,house,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.8215315,-47.9197842",190,"$362,982.13 "
4182,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8396223,-48.0374243",110,"$192,538.34 "
4183,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.835406,-48.036956",86,"$157,818.31 "
4184,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.882453,-47.972782",83,"$113,629.19 "
4185,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.812043,-47.926105",82,"$116,785.55 "
4186,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.750177,-47.910755",127,"$349,162.01 "
4187,house,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.8301392,-48.0795592",180,"$151,505.58 "
4188,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.812043,-47.926105",103,"$189,066.34 "
4189,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.836789051,-48.0343622896",73,"$94,690.99 "
4190,house,|Brasil|Distrito Federal|,Central-West,,130,"$140,423.14 "
4191,house,|Brasil|Distrito Federal|Brasília|Samambaia Sul|,Central-West,"-15.8842752,-48.0784072",96,"$140,423.14 "
4192,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.809109,-47.904346",74,"$97,847.35 "
4193,house,|Brasil|Distrito Federal|,Central-West,,100,"$133,870.06 "
4194,house,|Brasil|Distrito Federal|,Central-West,"-15.8217487,-47.9945624",180,"$193,471.88 "
4195,house,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.8180558,-47.9163411",99,"$394,545.79 "
4196,house,|Brasil|Distrito Federal|,Central-West,"-15.8489897,-47.9528845",187,"$189,381.98 "
4197,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.887541,-47.7793883",125,"$189,381.98 "
4198,house,|Brasil|Distrito Federal|,Central-West,"-15.9232595424,-48.1055423577",70,"$77,330.97 "
4199,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.896671,-47.78091",105,"$154,661.95 "
4200,apartment,|Brasil|Distrito Federal|Ceilândia|,Central-West,"-15.822075,-48.11544",68,"$77,330.97 "
4201,apartment,|Brasil|Distrito Federal|Brasília|Guará II|,Central-West,"-15.841012,-47.980843",54,"$99,267.72 "
4202,apartment,|Brasil|Distrito Federal|Brasília|Gama|,Central-West,"-15.7814559,-47.8904779",62,"$93,112.80 "
4203,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.7956228,-47.9296362",59,"$104,160.09 "
4204,apartment,|Brasil|Distrito Federal|Brasília|Gama|,Central-West,"-16.0132436372,-48.0582813337",65,"$78,909.15 "
4205,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8389876306,-48.0236147746",96,"$142,036.48 "
4206,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8390226,-48.0408697",68,"$142,036.48 "
4207,apartment,|Brasil|Distrito Federal|Ceilândia|Ceilândia Sul|,Central-West,"-15.8118016,-48.1326849",110,"$104,160.09 "
4208,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8911008,-47.7784779",155,"$244,618.39 "
4209,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8422459162,-48.0305957794",74,"$115,207.37 "
4210,apartment,|Brasil|Distrito Federal|Brasília|Taguatinga Sul|,Central-West,,57,"$82,065.52 "
4211,house,|Brasil|Distrito Federal|,Central-West,"-15.8498222,-47.8426345",90,"$209,074.45 "
4212,house,|Brasil|Distrito Federal|Brasília|Zona Industrial|,Central-West,"-15.79298,-47.985737",150,"$124,820.57 "
4213,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8270676,-48.0282241",59,"$116,785.55 "
4214,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8309809,-48.0158404",80,"$110,472.82 "
4215,house,|Brasil|Distrito Federal|Brasília|Sobradinho|,Central-West,"-15.8873603,-48.1260006",200,"$94,690.99 "
4216,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.900701,-47.786434",118,"$159,396.50 "
4217,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,,60,"$91,534.62 "
4218,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.79437,-47.888977",60,"$171,406.80 "
4219,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.812764,-47.898293",96,"$257,110.20 "
4220,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.8055019,-47.882264",110,"$331,418.47 "
4221,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.7905324,-47.9303921",61,"$165,709.23 "
4222,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8454124,-48.0310774",77,"$132,567.38 "
4223,apartment,|Brasil|Distrito Federal|Ceilândia|,Central-West,"-15.822075,-48.11544",68,"$75,752.79 "
4224,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.827438,-47.919991",158,"$505,018.62 "
4225,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.677639,-48.193867",120,"$146,771.03 "
4226,house,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.829099,-48.056358",150,"$119,941.92 "
4227,house,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,,180,"$104,160.09 "
4228,apartment,|Brasil|Distrito Federal|Brasília|Gama|,Central-West,"-16.0283651,-48.0723507",91,"$113,629.19 "
4229,house,|Brasil|Distrito Federal|,Central-West,"-15.809421,-47.870907",200,"$217,789.28 "
4230,house,|Brasil|Distrito Federal|Ceilândia|,Central-West,"-15.8092494,-48.124382",85,"$78,909.15 "
4231,house,|Brasil|Distrito Federal|Ceilândia|Ceilândia Sul|,Central-West,"-15.831162,-48.0933815",115,"$85,221.89 "
4232,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.7421185,-47.9127262",174,"$407,171.26 "
4233,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8947996,-47.7760677",97,"$154,661.95 "
4234,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.81621,-47.8909696",78,"$180,859.79 "
4235,apartment,|Brasil|Distrito Federal|Brasília|Núcleo Bandeirante|,Central-West,"-15.8727011,-47.9757887",59,"$77,330.97 "
4236,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8379786,-48.030921",98,"$164,131.05 "
4237,house,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.6860466,-48.1905718",250,"$173,600.15 "
4238,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.813435,-47.8923424",97,"$299,854.80 "
4239,house,|Brasil|Distrito Federal|Brasília|Guará II|,Central-West,"-15.8347148,-47.9756831",100,"$162,266.74 "
4240,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.8208238,-47.9132804",145,"$441,891.29 "
4241,apartment,|Brasil|Distrito Federal|Ceilândia|Ceilândia Sul|,Central-West,"-15.8391829,-48.1039788",57,"$78,909.15 "
4242,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.865289,-48.023804",239,"$347,574.91 "
4243,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.812043,-47.926105",127,"$161,884.20 "
4244,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8442721,-48.0273962",67,"$111,104.09 "
4245,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.828047,-48.0294019",89,"$141,405.21 "
4246,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.908549,-47.75172",107,"$161,957.89 "
4247,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,,60,"$101,950.63 "
4248,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8204901,-47.9892487",69,"$82,065.52 "
4249,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8439698,-48.0326192",54,"$91,850.26 "
4250,apartment,|Brasil|Distrito Federal|,Central-West,"-15.8114266,-47.9908246",70,"$105,738.27 "
4251,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8386540641,-48.0118846893",96,"$135,723.75 "
4252,house,|Brasil|Distrito Federal|Ceilândia|Ceilândia Sul|,Central-West,"-15.836118,-48.094276",150,"$124,676.47 "
4253,apartment,|Brasil|Distrito Federal|,Central-West,"-15.897501,-47.772167",116,"$179,912.88 "
4254,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,,92,"$190,960.16 "
4255,house,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.828357,-48.074974",120,"$110,472.82 "
4256,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.742534,-47.91267",92,"$312,480.27 "
4257,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,,57,"$107,316.45 "
4258,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.83521,-48.041",84,"$110,472.82 "
4259,apartment,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.826657,-48.06308",60,"$91,534.62 "
4260,house,|Brasil|Distrito Federal|,Central-West,"-16.049467,-47.831703",180,"$205,163.81 "
4261,house,|Brasil|Distrito Federal|,Central-West,"-15.809672,-47.880257",220,"$217,789.28 "
4262,house,|Brasil|Distrito Federal|,Central-West,"-16.049467,-47.831703",250,"$217,789.28 "
4263,house,|Brasil|Distrito Federal|,Central-West,"-16.049467,-47.831703",250,"$236,727.47 "
4264,house,|Brasil|Distrito Federal|,Central-West,"-16.049467,-47.831703",150,"$173,600.15 "
4265,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.773566,-47.886131",112,"$310,902.08 "
4266,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8352617,-48.0117568",83,"$118,363.73 "
4267,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8280461,-48.0293427",128,"$230,414.74 "
4268,house,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.812043,-47.926105",160,"$237,747.58 "
4269,apartment,|Brasil|Distrito Federal|,Central-West,"-15.900701,-47.786434",162,"$224,102.01 "
4270,house,|Brasil|Distrito Federal|Brasília|Gama|,Central-West,,140,"$93,112.80 "
4271,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.908549,-47.75172",63,"$101,003.72 "
4272,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8325506,-48.0134693",68,"$110,472.82 "
4273,house,|Brasil|Distrito Federal|,Central-West,"-16.049467,-47.831703",120,"$110,472.82 "
4274,house,|Brasil|Distrito Federal|,Central-West,"-29.995461,-51.315311",150,"$75,752.79 "
4275,apartment,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.826657,-48.06308",70,"$91,534.62 "
4276,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8321467,-48.0104846",78,"$119,941.92 "
4277,house,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.8290094,-48.088697",133,"$82,065.52 "
4278,apartment,|Brasil|Distrito Federal|Brasília|Samambaia Sul|,Central-West,"-15.8934663,-48.1185742",89,"$75,847.80 "
4279,house,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8568639,-48.071344",140,"$110,472.82 "
4280,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8383109,-48.0231339",57,"$89,956.44 "
4281,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8376049,-48.0312112",97,"$164,131.05 "
4282,apartment,|Brasil|Distrito Federal|Brasília|Setor de Habitações Individuais Norte|,Central-West,"-15.720929,-47.88102",68,"$195,694.71 "
4283,apartment,|Brasil|Distrito Federal|Brasília|Samambaia Sul|,Central-West,"-15.877651,-48.08923",70,"$82,065.52 "
4284,house,|Brasil|Distrito Federal|,Central-West,"-15.791135,-47.854378",220,"$123,098.28 "
4285,house,|Brasil|Distrito Federal|,Central-West,"-15.797899,-47.910194",200,"$205,163.81 "
4286,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.7983385,-47.9200426",89,"$280,916.60 "
4287,apartment,|Brasil|Distrito Federal|Brasília|Riacho Fundo I|,Central-West,"-15.8825536,-48.0144364",73,"$85,853.16 "
4288,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8383857048,-48.0381059647",116,"$179,912.88 "
4289,apartment,|Brasil|Distrito Federal|Brasília|Cruzeiro Novo|,Central-West,"-15.79483,-47.935654",69,"$154,661.95 "
4290,apartment,|Brasil|Distrito Federal|,Central-West,"-15.77708,-47.7796529",62,"$84,378.70 "
4291,apartment,|Brasil|Distrito Federal|Brasília|Taguatinga Sul|,Central-West,"-15.8403784,-48.0516715",109,"$96,269.17 "
4292,apartment,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.8299812,-48.0782628",89,"$83,643.70 "
4293,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8368385,-48.0292865",135,"$198,851.08 "
4294,apartment,|Brasil|Distrito Federal|Brasília|Taguatinga Sul|,Central-West,"-15.8382129,-48.0551269",68,"$88,378.25 "
4295,apartment,|Brasil|Distrito Federal|Brasília|Taguatinga Sul|,Central-West,"-15.8423604,-48.0510192",100,"$183,069.25 "
4296,house,|Brasil|Distrito Federal|,Central-West,"-15.8217487,-47.9945624",220,"$248,392.93 "
4297,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.8302282,-48.0159702",82,"$101,003.72 "
4298,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.818677,-47.8357737",67,"$290,385.70 "
4299,house,|Brasil|Distrito Federal|,Central-West,"-15.9017614,-47.7853896",100,"$101,003.72 "
4300,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,,67,"$126,254.65 "
4301,house,|Brasil|Distrito Federal|Brasília|Samambaia Norte|,Central-West,"-15.867876,-48.0759549",150,"$89,956.44 "
4302,house,|Brasil|Distrito Federal|,Central-West,"-15.778621,-47.897591",250,"$125,939.01 "
4303,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.811452,-47.888672",80,"$180,929.40 "
4304,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,,70,"$209,497.20 "
4305,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.7427357,-47.8871285",127,"$346,884.66 "
4306,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.7421483,-47.8924962",105,"$261,978.41 "
4307,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.8189325,-47.9074842",170,"$505,018.62 "
4308,apartment,|Brasil|Distrito Federal|,Central-West,"-15.77708,-47.7796529",68,"$93,615.42 "
4309,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.772306,-47.883633",125,"$331,418.47 "
4310,apartment,|Brasil|Distrito Federal|Brasília|Taguatinga Norte|,Central-West,"-15.826657,-48.06308",160,"$162,552.86 "
4311,apartment,|Brasil|Distrito Federal|Brasília|Samambaia Sul|,Central-West,"-15.867476,-48.058556",60,"$75,752.79 "
4312,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.848169,-47.979099",110,"$189,381.98 "
4313,house,|Brasil|Distrito Federal|Brasília|Samambaia Norte|,Central-West,"-15.860855,-48.081802",105,"$97,847.35 "
4314,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,,67,"$97,847.35 "
4315,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.795076,-47.931461",74,"$94,690.99 "
4316,apartment,|Brasil|Distrito Federal|,Central-West,,67,"$198,851.08 "
4317,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.828475,-48.031521",168,"$309,323.90 "
4318,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.867723,-48.025394",63,"$88,378.25 "
4319,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.839121,-48.013847",98,"$214,632.91 "
4320,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.830264,-48.016212",57,"$78,909.15 "
4321,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.812043,-47.926105",83,"$115,207.37 "
4322,house,|Brasil|Distrito Federal|Ceilândia|Ceilândia Sul|,Central-West,"-15.847191,-48.121605",145,"$110,472.82 "
4323,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8345563847,-48.0473327637",180,"$309,323.90 "
4324,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.738804,-47.897625",86,"$246,196.57 "
4325,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.772586,-47.878494",91,"$272,981.20 "
4326,apartment,|Brasil|Distrito Federal|Brasília|Asa Norte|,Central-West,"-15.784989,-47.866234",63,"$201,561.70 "
4327,apartment,|Brasil|Distrito Federal|Brasília|,Central-West,"-15.830264,-48.016212",66,"$93,112.80 "
4328,apartment,|Brasil|Distrito Federal|Brasília|Asa Sul|,Central-West,"-15.8041182,-47.8939485",110,"$306,167.53 "
4329,apartment,|Brasil|Distrito Federal|Águas Claras|,Central-West,"-15.8390875669,-48.040895462",69,"$121,520.10 "
