operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.345617,-99.147029",1272666,MXN,1261452.05,67068.19,,360,,3535.183333,,,,http://parque-san-andres.properati.com.mx/raqk_venta_departamento_parque-san-andres_inglaterra_0_alberto-carrillo-mendez
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.366355,-99.253171",35000000,MXN,34683380.51,1844026.93,,544,,64338.23529,,,,http://alvaro-obregon.properati.com.mx/pdz6_venta_casa_alvaro-obregon_av-bernardo-quintana_590_patricia-villanueva-castillo
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.5038955,-87.2185537",310000,USD,5830635,310000,0,160,,1937.5,,,,http://puerto-aventuras.properati.com.mx/lllv_venta_departamento_puerto-aventuras_imc-inmobiliaria-cancun
sell,house,|Benito Juárez|Distrito Federal|México|,"19.40158,-99.15333",3179750,MXN,3150984.99,167529.84,,230,,13825,,,,http://benito-juarez.properati.com.mx/pp8m_venta_casa_benito-juarez_xochicalco_0_x-tu-exito-financiero
sell,store,|Venustiano Carranza|Distrito Federal|México|,"19.548568,-99.137423",4000000,USD,75234000,4000000,,500,,8000,,,,http://venustiano-carranza.properati.com.mx/pq9n_venta_local_venustiano-carranza_allende_0_alejandra-bonifacio-munoz
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.364891,-99.148384",2667200,MXN,2643071.6,140525.38,,61,,43724.59016,,,,http://benito-juarez.properati.com.mx/q6al_venta_departamento_benito-juarez_jorge-trejo_c56
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.381729,-99.164986",4828156,MXN,4784479.14,254378.56,,118,,40916.57627,,,,http://benito-juarez.properati.com.mx/oxh0_venta_departamento_benito-juarez_inventario-inmobiliario-8
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3815906,-99.1653974",6260000,MXN,6204841.39,329895.6,140,140,2356.397143,44714.28571,,,,http://benito-juarez.properati.com.mx/qzuj_venta_departamento_benito-juarez_quality-bicofi
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3407354,-99.210839",4450000,MXN,4410789.79,234510.45,108,108,2171.393056,41203.7037,,,,http://alvaro-obregon.properati.com.mx/ljev_venta_departamento_alvaro-obregon_cattori-inmobiliaria-s-a-de-c-v
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.373136,-99.151223",1666666,MXN,1651588.86,87810.77,,100,,16666.66,,,,http://benito-juarez.properati.com.mx/q6od_venta_departamento_benito-juarez_miguel-laurent_1467_marcelina-hernandez
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.357346,-99.2879",3630710,MXN,3598718.7,191334.7,,247,,14699.23077,,,,http://lomas-de-memetla.properati.com.mx/qxei_venta_casa_lomas-de-memetla_2a-cerrada-del-callejon-de-la-cruz_8_gustavo-tejeda-gaytan
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.418954,-99.175285",5800000,MXN,5747531.52,305581.6,,138,,42028.98551,,,,http://cuauhtemoc.properati.com.mx/q32m_venta_departamento_cuauhtemoc_sinaloa_280_alberto-cervantes_7kx
sell,apartment,|Benito Juárez|Distrito Federal|México|,,1100000,MXN,1090049.06,57955.13,,90,,12222.22222,,,,http://benito-juarez.properati.com.mx/pv46_venta_departamento_benito-juarez_gabriel-ramos_1_mayra-griselle-sanchez-martinez
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3499358,-99.2906864",3100000,MXN,3072685.02,163366.83,0,80,,38750,,,,http://cuajimalpa-de-morelos.properati.com.mx/i1nu_venta_departamento_cuajimalpa-de-morelos
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.387209,-99.222038",1858000,MXN,1841191.9,97891.48,,105,,17695.2381,,,,http://alvaro-obregon.properati.com.mx/mzyt_venta_departamento_alvaro-obregon_camino-a-santa-fe_606_santiago-luna
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.4797645,-99.0972461",750000,MXN,743215.24,39514.86,,,,,,2,,http://gustavo-a-madero.properati.com.mx/nsds_venta_departamento_vasco-de-quiroga_alfa-inmobiliaria-vita-plus
sell,house,|Tlalpan|Distrito Federal|México|,"19.268424,-99.159106",2300000,MXN,2279193.52,121178.91,,283,,8127.208481,,,,http://tlalpan.properati.com.mx/msuc_venta_casa_tlalpan_huexotitla_1_juan-jose-hernandez-ramirez
sell,house,|Benito Juárez|Distrito Federal|México|,"19.359798,-99.161675",2500000,MXN,2477384.14,131716.2,,120,,20833.33333,,,,http://benito-juarez.properati.com.mx/pjk0_venta_casa_benito-juarez_bruno-traven_150_juan-carlos-cruz-bernal
sell,house,|Tláhuac|Distrito Federal|México|,"19.267683,-98.994277",1650000,MXN,1635073.49,86932.69,,150,,11000,,,,http://tlahuac.properati.com.mx/4rx6_venta_casa_tlahuac
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3935239,-99.1764674",6203000,MXN,6146885.82,326814.25,0,106,,58518.86792,,,,http://benito-juarez.properati.com.mx/nyg5_venta_departamento_benito-juarez_circulo-bienes-raices
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.450335,-99.191978",,,,,0,0,,,,,,http://miguel-hidalgo-df.properati.com.mx/r7xt_venta_casa_miguel-hidalgo_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6125302046,-87.0899791707",115000,USD,2162977.5,115000,80,80,1437.5,1437.5,,,,http://playa-del-carmen.properati.com.mx/goja_venta_departamento_playa-del-carmen
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.504985,-99.208557",1299398,MXN,1287643.26,68460.71,,90,,14437.75556,,,,http://prados-del-rosario.properati.com.mx/q6e7_venta_departamento_prados-del-rosario_hacienda-de-narvarte_161_ivan-andres
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39365,-99.14769",1280000,MXN,1268420.6,67438.69,,62,,20645.16129,,,,http://benito-juarez.properati.com.mx/pivy_venta_departamento_benito-juarez_guillermo-grduno-perez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.379487,-99.162386",3500000,MXN,3468337.99,184402.69,,71,,49295.77465,,,,http://benito-juarez.properati.com.mx/q8ha_venta_departamento_benito-juarez_matias-romero-1112_1112_guadalupe-flores
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.357346,-99.2879",3630710,MXN,3597865.55,191289.34,,247,,14699.23077,,,,http://lomas-de-memetla.properati.com.mx/q53w_venta_casa_lomas-de-memetla_cerrada-del-callejon-de-la-cruz_8_nestor-davalos
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.339312,-99.251241",5724000,MXN,5672219.09,301577.43,,580,,9868.965517,,,,http://alvaro-obregon.properati.com.mx/px26_venta_casa_alvaro-obregon_ursus_0_remates-hipotecarios-area-comercial
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.46202,-99.188347",2345000,MXN,2323786.41,123549.8,,82,,28597.56098,,,,http://miguel-hidalgo-df.properati.com.mx/nxp7_venta_departamento_miguel-hidalgo_avenida-azcapotzalco_70_deysa-mendoza
sell,house,|Cancún|Benito Juárez|Quintana Roo|México|,,3100000,MXN,3071956.38,163328.09,330,,494.9336061,,,3,,http://supermanzana-43.properati.com.mx/ofj5_venta_casa_supermanzana-43_alfa-caribe-inmobiliaria_df7
sell,house,|Coyoacán|Distrito Federal|México|,,1780000,MXN,1763897.61,93781.94,90,140,1042.021556,12714.28571,2,,,http://coyoacan.properati.com.mx/g5n3_venta_casa_coyoacan
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.387245,-99.147388",2350000,MXN,2328741.13,123813.23,,10,,235000,,,,http://benito-juarez.properati.com.mx/o3yj_venta_departamento_benito-juarez_cumbres-de-maltrata_452_edmundo-pardavell-juarez
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.365312,-99.199818",870000,MXN,862129.72,45837.24,,70,,12428.57143,,,,http://azcapotzalco.properati.com.mx/q6z0_venta_departamento_azcapotzalco_dos_2_ivan-andres
sell,apartment,|Tulum|Quintana Roo|México|,"20.209438,-87.467918",130000,USD,2445105,130000,110,110,1181.818182,1181.818182,,,,http://tulum.properati.com.mx/kq0c_venta_departamento_tulum_york-properties_60r
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.441809,-99.156423",1154219,MXN,1144048.83,60826.16,,80,,14427.7375,,,,http://cuauhtemoc.properati.com.mx/r16n_venta_departamento_cuauhtemoc_dr-enrique-gonzalez-martinez_13_arturo-nova
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3641982,-99.2042772",3821400,MXN,3787728.51,201383.87,96,111,2097.748646,34427.02703,,,,http://alvaro-obregon.properati.com.mx/bsur_venta_departamento_alvaro-obregon
sell,house,|Xochimilco|Distrito Federal|México|,"19.242965,-99.08233",3800000,MXN,3766517.04,200256.11,,160,,23750,,,,http://xochimilco.properati.com.mx/r0dq_venta_casa_xochimilco_p_4_novahogar
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",8900000,MXN,8821579.59,469020.9,175,175,2680.119429,50857.14286,,,,http://cuauhtemoc.properati.com.mx/r8gh_venta_departamento_cuauhtemoc_berakhah-group_686
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.411112,-99.193066",1180000,MXN,1169325.38,62170.05,,60,,19666.66667,,,,http://miguel-hidalgo-df.properati.com.mx/pugw_venta_departamento_miguel-hidalgo_av-constituyentes_247_carlos-hernandez_c5a
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.428622,-99.14602",650000,MXN,644119.84,34246.21,,85,,7647.058824,,,,http://cuauhtemoc.properati.com.mx/orjq_venta_departamento_cuauhtemoc_luis-moya_101_jorge-icazbalceta-m
sell,house,|Tlalpan|Distrito Federal|México|,"19.246714,-99.190585",8950000,MXN,8869035.88,471544.03,,540,,16574.07407,,,,http://san-miguel-ajusco.properati.com.mx/j8ss_venta_casa_san-miguel-ajusco_matapulgas_175
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1391273016,-86.8319846324",2200000,MXN,2180615.17,115937.75,110,110,1053.979545,20000,,,,http://cancun.properati.com.mx/k9v9_venta_departamento_cancun_cancun-best-properties-real-estate-and-rentals
sell,house,|Tlalpan|Distrito Federal|México|,"19.207482,-99.1388111",3000000,MXN,2972861.16,158059.45,170,300,929.7614706,10000,2,,,http://tlalpan.properati.com.mx/ofnr_venta_casa_tlalpan_luha-bienes-raices
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.371342,-99.253616",3420000,MXN,3389061.67,180187.77,,110,,31090.90909,,,,http://alvaro-obregon.properati.com.mx/pfkc_venta_departamento_alvaro-obregon_antonio-pedro
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.305232,-99.240232",3200000,MXN,3171803.93,168636.73,,110,,29090.90909,,,,http://la-magdalena-contreras.properati.com.mx/kp9o_venta_casa_la-magdalena-contreras_fortin_0_ana-ibarra
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39557,-99.132937",1735000,MXN,1719304.54,91411.04,,107,,16214.95327,,,,http://benito-juarez.properati.com.mx/pmj5_venta_departamento_benito-juarez_latinos_92_carmen-mondragon
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.362582,-99.28078",14500000,MXN,14368828.99,763954.01,,350,,41428.57143,,,,http://cuajimalpa-de-morelos.properati.com.mx/mow0_venta_departamento_cuajimalpa-de-morelos_carlos-echanove_68_toni-kuri
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.364891,-99.148384",2557700,MXN,2534562.17,134756.21,,73,,35036.9863,,,,http://benito-juarez.properati.com.mx/odel_venta_departamento_benito-juarez_inventario-inmobiliario-7
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.352547,-99.181675",33000000,MXN,32701473,1738653.96,,707,,46676.09618,,,,http://florida.properati.com.mx/ontg_venta_casa_florida_segunda-privada-de-camelia_0_lilia-nelly-garcia-de-funes
sell,house,|Tulum|Quintana Roo|México|,"20.3658712617,-87.3421669006",349500,USD,6573570.75,349500,450,264,776.6666667,1323.863636,3,,,http://tulum.properati.com.mx/bndw_venta_casa_tulum
sell,house,|Iztapalapa|Distrito Federal|México|,"19.332428,-99.061256",2118480,MXN,2099315.61,111615.26,,120,,17654,,,,http://iztapalapa.properati.com.mx/mst5_venta_casa_iztapalapa_pedro-maria-anaya_1_juan-jose-hernandez-ramirez
sell,house,|Solidaridad|Quintana Roo|México|,"20.613375,-87.089897",899000,USD,16908841.5,899000,0,0,,,2,,,http://playa-del-carmen.properati.com.mx/b7bh_venta_casa_playa-del-carmen
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.474446,-99.088493",676380,MXN,670261.21,35636.08,,65,,10405.84615,,,,http://gustavo-a-madero.properati.com.mx/oopu_venta_departamento_gustavo-a-madero_av-san-juan-de-aragon_1_edgar-hidalgo-salvador
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.284672,-99.220367",1770540,MXN,1754939.12,93305.64,76,76,1227.705789,23296.57895,,,,http://tlalpan.properati.com.mx/q0kp_venta_departamento_tlalpan_arkidinamica
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.485544,-99.21656",890000,MXN,881948.8,46890.97,,65,,13692.30769,,,,http://azcapotzalco.properati.com.mx/muyr_venta_departamento_azcapotzalco_sandra-susana-diaz-alcantara
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.36418,-99.190162",4694032,MXN,4652671.43,247370.68,,94,,49936.51064,,,,http://merced-gomez.properati.com.mx/raxd_venta_departamento_merced-gomez_tiburcio-sanchez-de-la-barquera_115_elva-olivia-zaizar-pineda
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",3300000,MXN,3270922.66,173906.62,0,280,,11785.71429,,,,http://cancun.properati.com.mx/duo2_venta_departamento_cancun
sell,store,|Benito Juárez|Quintana Roo|México|,"21.082655,-86.857162",2500000,MXN,2477971.72,131747.44,660,160,199.6173333,15625,,,,http://cancun.properati.com.mx/bjgr_venta_local_cancun
sell,house,|Coyoacán|Distrito Federal|México|,"19.34189,-99.166374",6300000,MXN,6243008.35,331924.84,,480,,13125,,,,http://coyoacan.properati.com.mx/9yg6_venta_casa_coyoacan
sell,house,|Benito Juárez|Quintana Roo|México|,"21.163368,-86.874725",465000,MXN,460902.66,24505.02,108,48,226.8983333,9687.5,1,,,http://cancun.properati.com.mx/ex54_venta_casa_cancun
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3608378506,-99.2015688121",12550000,MXN,12439418.45,661372.17,136,333,4863.030662,37687.68769,3,,,http://alvaro-obregon.properati.com.mx/mwze_venta_casa_alvaro-obregon_quality-inmobiliaria-plus
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.493224,-99.111765",2100000,MXN,2081002.72,110641.61,,120,,17500,,,,http://gustavo-a-madero.properati.com.mx/53sc_venta_casa_gustavo-a-madero_priv-veracruz_1
sell,apartment,|Tulum|Quintana Roo|México|,"20.201796,-87.476595",194000,USD,3648849,194000,,37,,5243.243243,,,,http://tulum.properati.com.mx/lvpo_venta_departamento_tulum_7_1_eduardo-mejias-lopez
sell,house,|Tlalpan|Distrito Federal|México|,"19.2812604,-99.1683104",12500000,MXN,12389859,658737.22,500,321,1317.47444,38940.80997,,,,http://tlalpan.properati.com.mx/pb8b_venta_casa_tlalpan_infinity-bienes-raices
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443475,-99.202862",7927625,MXN,7855909.45,417678.68,,243,,32623.97119,,,,http://miguel-hidalgo-df.properati.com.mx/olmg_venta_departamento_miguel-hidalgo_lago-zurich_100_arq-hector-nolasco
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3904162,-99.2550003",1050000,USD,19748925,1050000,0,377,,2785.145889,,,,http://cuajimalpa-de-morelos.properati.com.mx/bg7k_venta_departamento_cuajimalpa-de-morelos
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4096083,-99.1806878",7505432,MXN,7641494.62,406278.79,109,,3727.328349,,,,,http://cuauhtemoc.properati.com.mx/nmcy_venta_departamento_cuauhtemoc_gdc-desarrollos
sell,store,|Gustavo A. Madero|Distrito Federal|México|,,385000,MXN,381517.06,20284.29,,,,,,,,http://san-juan-de-aragon.properati.com.mx/oa7u_venta_local_san-juan-de-aragon_alfa-inmobiliaria-oikos_dec
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.313878,-99.094271",1403000,MXN,1390307.95,73919.13,,90,,15588.88889,,,,http://iztapalapa.properati.com.mx/puh2_venta_departamento_iztapalapa_siracusa_240_carlos-hernandez_c5a
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.484532,-99.207027",1454167,MXN,1441012.09,76614.94,,75,,19388.89333,,,,http://azcapotzalco.properati.com.mx/p2mn_venta_departamento_azcapotzalco_san-isidro_530_santiago-luna
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.376822,-99.174675",4436000,MXN,4395870.7,233717.24,,114,,38912.2807,,,,http://benito-juarez.properati.com.mx/ptat_venta_departamento_benito-juarez_inventario-inmobiliario-7
sell,house,|Benito Juárez|Quintana Roo|México|,,4700000,MXN,4658586.89,247685.19,420,390,589.7266429,12051.28205,2,,,http://cancun.properati.com.mx/by5t_venta_casa_cancun
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3445588,-99.1864442",2845500,MXN,2819758.65,149919.38,53,,2828.667547,,,,,http://chimalistac.properati.com.mx/r7p4_venta_departamento_chimalistac_marei-bienes-raices
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.372684,-99.183678",2700000,MXN,2675574.95,142253.5,,55,,49090.90909,,,,http://benito-juarez.properati.com.mx/o98x_venta_departamento_benito-juarez_inventario-inmobiliario-5
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.475237,-99.210828",537000,MXN,532142.11,28292.64,,50,,10740,,,,http://santiago-ahuizotla.properati.com.mx/ptrn_venta_departamento_santiago-ahuizotla_gamaliel-cruz-cruz
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4211791,-99.1412912",1250000,MXN,1272660.6,67664.12,66,54,1025.213939,23148.14815,,2,,http://cuauhtemoc.properati.com.mx/i84s_venta_departamento_cuauhtemoc
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.361111,-99.194061",6489000,MXN,6430298.69,341882.59,,111,,58459.45946,,,,http://los-alpes.properati.com.mx/nzox_venta_departamento_los-alpes_jorge-trejo_c56
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",165000,USD,3103402.5,165000,0,98,,1683.673469,,,,http://playa-del-carmen.properati.com.mx/qxwe_venta_departamento_playa-del-carmen_cancun-real-state
sell,house,|Xochimilco|Distrito Federal|México|,"19.26879,-99.122514",1350000,MXN,1337787.47,71126.75,,123,,10975.60976,,,,http://potrero-de-san-bernardino.properati.com.mx/lkk0_venta_casa_potrero-de-san-bernardino_san-bernardino_1_mayra-griselle-sanchez-martinez
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.149204,-86.833328",1600000,MXN,1585901.87,84318.36,155,124,543.9894194,12903.22581,,,,http://cancun.properati.com.mx/oz4a_venta_departamento_cancun_acs-bienes-raices
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4254774983,-99.0599441528",607000,MXN,601508.8,31980.69,,,,,,2,,http://venustiano-carranza.properati.com.mx/m8ju_venta_departamento_venustiano-carranza_portafolios-hipotecarios_7if
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.422564,-99.154225",1903000,MXN,1886232.05,100286.15,,98,,19418.36735,,,,http://cuauhtemoc.properati.com.mx/rcg6_venta_departamento_cuauhtemoc_durango_1_remate-bancario_e2b
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.308287,-99.146309",1419000,MXN,1406163.33,74762.12,,50,,28380,,,,http://coyoacan.properati.com.mx/oxc8_venta_departamento_coyoacan_inventario-inmobiliario-6
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.413523,-99.096141",533000,MXN,528178.22,28081.89,,70,,7614.285714,,,,http://venustiano-carranza.properati.com.mx/ptrh_venta_departamento_venustiano-carranza_gamaliel-cruz-cruz
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.4037619,-99.2513326",14500000,MXN,14372236.53,764135.18,550,480,1389.336691,30208.33333,,,,http://cuajimalpa-de-morelos.properati.com.mx/o7ob_venta_casa_cuajimalpa-de-morelos_abc-realtors-inmobiliaria
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.4830341961,-99.0735370516",3250000,MXN,3221363.2,171271.67,204,365,839.5670098,8904.109589,2,,,http://gustavo-a-madero.properati.com.mx/qzll_venta_casa_gustavo-a-madero_quality-hill-inmobiliaria
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.448311,-99.157021",510000,MXN,505386.27,26870.1,,70,,7285.714286,,,,http://cuauhtemoc.properati.com.mx/qa6u_venta_departamento_cuauhtemoc_santa-maria-la-ribera_143_ivan-andres
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.421988,-99.168753",1726667,MXN,1711047.05,90972.01,,80,,21583.3375,,,,http://cuauhtemoc.properati.com.mx/plo2_venta_departamento_cuauhtemoc_valladolid_0_jesus-cid-del-prado
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.396213,-99.142238",805000,MXN,797717.57,42412.61,,69,,11666.66667,,,,http://benito-juarez.properati.com.mx/pfjn_venta_departamento_benito-juarez_andalucia_187_jose-camacho_e6m
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.32926,-99.270241",43000000,MXN,42611010.34,2265518.8,,1061,,40527.80396,,,,http://san-bartolo-ameyalco.properati.com.mx/p5py_venta_casa_san-bartolo-ameyalco_rancho-san-francisco_laura-yanez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3885952,-99.1488336",2985500,MXN,2958492.22,157295.49,,,,,,2,,http://benito-juarez.properati.com.mx/nsh7_venta_departamento_distrito-federal_zempoala_alfa-inmobiliaria-kairos_dem
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.320367,-99.2180351",38000000,MXN,37665171.76,2002561.17,2643,604,757.6848922,62913.90728,2,,,http://alvaro-obregon.properati.com.mx/i8pq_venta_casa_alvaro-obregon
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.382275,-99.270241",9900000,MXN,9812768.36,521719.88,232,232,2248.792586,42672.41379,,,,http://cuajimalpa-de-morelos.properati.com.mx/ozqh_venta_departamento_cuajimalpa-de-morelos_libra-administraciones-y-promociones-s-a-de-c-v
sell,house,|Tlalpan|Distrito Federal|México|,"19.304164,-99.131698",5200000,MXN,5152959.29,273969.71,,270,,19259.25926,,,,http://floresta-coyoacan.properati.com.mx/oi0r_venta_casa_floresta-coyoacan_st-inmobiliarios-a-m-p-i
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.454459,-99.129125",681000,MXN,674839.38,35879.49,,68,,10014.70588,,,,http://venustiano-carranza.properati.com.mx/q6yt_venta_departamento_venustiano-carranza_aluminio_1_edgar-hidalgo-salvador
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3619852,-99.2663861",19200000,MXN,19026311.45,1011580.48,610,,1658.328656,,,4,,http://santa-fe-cuajimalpa.properati.com.mx/imz0_venta_casa_santa-fe-cuajimalpa
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.35282,-99.168727",618000,MXN,612409.27,32560.24,,60,,10300,,,,http://benito-juarez.properati.com.mx/oalr_venta_departamento_benito-juarez_romero-de-terrero_77_carlos-alvarez-corona
sell,apartment,|Solidaridad|Quintana Roo|México|,,275000,USD,5172337.5,275000,86,86,3197.674419,3197.674419,,,,http://playa-del-carmen.properati.com.mx/lnzj_venta_departamento_playa-del-carmen_village-bienes-raices
sell,apartment,|Tulum|Quintana Roo|México|,"20.200185,-87.451395",199000,USD,3742891.5,199000,,129,,1542.635659,,,,http://tulum.properati.com.mx/jmfv_venta_departamento_tulum_aldea-zama
sell,house,|Coyoacán|Distrito Federal|México|,,6500000,MXN,6442726.59,342543.35,526,306,651.2230989,21241.83007,,,,http://coyoacan.properati.com.mx/ch2k_venta_casa_coyoacan
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.375412,-99.144234",1095800,MXN,1085886.92,57733.84,,90,,12175.55556,,,,http://benito-juarez.properati.com.mx/q55i_venta_departamento_benito-juarez_antonio-pedro
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.366424,-99.231448",4900000,MXN,4855673.26,258163.77,,374,,13101.60428,,,,http://alvaro-obregon.properati.com.mx/ncyq_venta_casa_alvaro-obregon_la-posta_38_ma-de-los-angeles-martinez-carrillo
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.365467,-99.196621",500000,MXN,495476.82,26343.24,,75,,6666.666667,,,,http://coyoacan.properati.com.mx/o9i9_venta_departamento_coyoacan_elvira-vargas_0_ximena-de-la-o
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3757,-99.196831",1100000,MXN,1090307.49,57968.87,,65,,16923.07692,,,,http://alfonso-xiii.properati.com.mx/rd4g_venta_departamento_alfonso-xiii_sandra-susana-diaz-alcantara
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1127471696,-86.8516767025",3150000,MXN,3122244.47,166001.78,160,230,1037.511125,13695.65217,2,,,http://cancun.properati.com.mx/c3jg_venta_casa_cancun
sell,apartment,|Iztapalapa|Distrito Federal|México|,"23.634501,-102.552788",1233000,MXN,1221845.86,64962.43,,83,,14855.42169,,,,http://iztapalapa.properati.com.mx/q4r8_venta_departamento_iztapalapa_cal-ermita_429_laura-ramirez_dad
sell,store,|Cuauhtémoc|Distrito Federal|México|,"19.405014,-99.141464",4250000,MXN,4211553.23,223917.55,,355,,11971.83099,,,,http://cuauhtemoc.properati.com.mx/lqwp_venta_local_cuauhtemoc_bolivar_alejandra-sanchez_c9s
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.377369,-99.198052",1100000,MXN,1090049.06,57955.13,,65,,16923.07692,,,,http://alfonso-xiii.properati.com.mx/p81s_venta_departamento_alfonso-xiii_olivar_29_alejandra-hernandez
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.3668682,-99.0346907",400000,MXN,396381.42,21074.59,,,,,,2,,http://ejercito-de-agua-prieta.properati.com.mx/ph6b_venta_departamento_ejercito-de-agua-prieta_alfa-inmobiliaria-vita-plus
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.3052301338,-99.2251574993",7750000,MXN,7681712.64,408417.08,0,321,,24143.30218,,,,http://tlalpan.properati.com.mx/nmtj_venta_departamento_tlalpan_ralosa-inmobiliaria
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4702255,-99.1364305",2453000,MXN,2431385.89,129270.59,67,67,1929.411791,36611.9403,,,,http://cuauhtemoc.properati.com.mx/pbkp_venta_departamento_cuauhtemoc_ith-inmobiliaria
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.362547,-99.231102",1129706,MXN,1119751.82,59534.35,,90,,12552.28889,,,,http://alvaro-obregon.properati.com.mx/r32n_venta_departamento_alvaro-obregon_av-centenario_1080_jose-maria
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.380951,-99.13662",1158000,MXN,1147524.26,61010.94,,90,,12866.66667,,,,http://benito-juarez.properati.com.mx/qa3s_venta_departamento_benito-juarez_edwin-mijares_en7
