operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.374796,-99.1522",4667550,MXN,4625325.94,245916.79,,107,,43621.96262,,,,http://benito-juarez.properati.com.mx/l6be_venta_departamento_benito-juarez_viaducto_1_poga-servicios-inmobiliarios-s-a-de-c-v
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3876711,-99.254385",14900000,MXN,14765210.42,785028.6,0,472,,31567.79661,,,,http://cuajimalpa-de-morelos.properati.com.mx/fnog_venta_departamento_cuajimalpa-de-morelos
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.413594,-99.232076",27000000,MXN,26755750.67,1422535.06,,800,,33750,,,,http://reforma-social.properati.com.mx/qbp7_venta_casa_reforma-social_sierra-amatepec_371_mexico-invest-capital
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.481344,-99.146996",1130000,MXN,1119777.58,59535.72,,102,,11078.43137,,,,http://magdalena-de-las-salinas.properati.com.mx/p6ox_venta_casa_magdalena-de-las-salinas_av-instituto-politecnico_laura-ramirez_dad
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.314216,-99.135841",1635000,MXN,1620209.33,86142.4,,89,,18370.78652,,,,http://espartaco.properati.com.mx/lc8k_venta_departamento_espartaco_7_190_alejandro_c5b
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.396328,-99.187016",1360000,MXN,1348016.66,71670.61,,150,,9066.666667,,,,http://tacubaya.properati.com.mx/qwwz_venta_casa_tacubaya_1-de-mayo_60_ramiro-perez
sell,apartment,|Benito Juárez|Distrito Federal|México|,,3000000,MXN,2972861.16,158059.45,95,0,1663.783684,,,,,http://benito-juarez.properati.com.mx/lhy6_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.441695,-99.142965",695000,MXN,688712.72,36617.1,,70,,9928.571429,,,,http://cuauhtemoc.properati.com.mx/q91z_venta_departamento_cuauhtemoc_de-lerdo_17_adami-delgadillo
sell,house,|Solidaridad|Quintana Roo|México|,"20.6333311,-87.0728273",3000000,MXN,2972861.16,158059.45,250,,632.2378,,,,,http://solidaridad-quintana-roo.properati.com.mx/qbqn_venta_casa_solidaridad_clarity-riviera-maya
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.422716,-99.162285",2068000,MXN,2049778.16,108981.48,,90,,22977.77778,,,,http://cuauhtemoc.properati.com.mx/r1fa_venta_departamento_cuauhtemoc_xalapa_0_edith
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.385989,-99.186285",1507500,MXN,1493862.66,79424.87,,107,,14088.78505,,,,http://benito-juarez.properati.com.mx/qvht_venta_departamento_benito-juarez_ave-revolucion_624_fernando-vazquez_act
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.393431,-99.175782",7888000,MXN,7816642.94,415590.98,,150,,52586.66667,,,,http://benito-juarez.properati.com.mx/o8n2_venta_departamento_benito-juarez_dakota_1_adrii-ana-martinnez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.45593,-99.143471",1000000,MXN,991188.57,52698.97,79,79,667.0755696,12658.22785,,,,http://cuauhtemoc.properati.com.mx/blma_venta_departamento_cuauhtemoc
sell,house,|Benito Juárez|Quintana Roo|México|,"21.096312063,-86.868816377",2100000,MXN,2081496.25,110667.85,110,145,1006.071364,14482.75862,2,,,http://cancun.properati.com.mx/c8fz_venta_casa_cancun
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.312223,-99.105454",390000,MXN,386471.79,20547.72,,50,,7800,,,,http://coyoacan.properati.com.mx/p99o_venta_departamento_coyoacan_elvira-vargas_188_victor-alberto-ramirez-diaz
sell,apartment,|Tulum|Quintana Roo|México|,"20.204212422,-87.4729514122",170100,USD,3199325.85,170100,,76,,2238.157895,,1,,http://tulum-centro.properati.com.mx/lbrk_venta_departamento_tulum-centro_mlp
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1441847,-86.8468258",4700000,MXN,4657482.46,247626.47,304,374,814.5607566,12566.84492,3,,,http://cancun.properati.com.mx/be84_venta_casa_cancun
sell,apartment,|Benito Juárez|Distrito Federal|México|,,3650000,MXN,3616981,192305.66,,85,,42941.17647,,,,http://benito-juarez.properati.com.mx/pq0k_venta_departamento_benito-juarez_avenida-popocatepetl_enrique-trejo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3795579,-99.1933664",3390500,MXN,3359828.56,178633.52,95,95,1880.352842,35689.47368,,,,http://benito-juarez.properati.com.mx/n6so_venta_departamento_benito-juarez_micasapropia-inmobiliaria
sell,house,|Solidaridad|Quintana Roo|México|,"20.6137094483,-87.0801394953",2490000,USD,46833165,2490000,0,525,,4742.857143,,,,http://playa-del-carmen.properati.com.mx/b9o3_renta_casa_playa-del-carmen
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.45756,-99.194748",850000,MXN,842310.64,44783.51,,45,,18888.88889,,,,http://miguel-hidalgo-df.properati.com.mx/o2wd_venta_departamento_miguel-hidalgo_inventario-inmobiliario-2
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",3267964,MXN,3238401.07,172177.53,,80,,40849.55,,,,http://benito-juarez.properati.com.mx/pcrk_venta_departamento_benito-juarez_inventario-inmobiliario-6
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.443592,-99.121407",898691,MXN,890561.03,47348.86,,43,,20899.7907,,,,http://venustiano-carranza.properati.com.mx/ppy5_venta_departamento_venustiano-carranza_inventario-inmobiliario-8
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.397061,-99.184722",962820,MXN,954110.06,50727.6,,195,,4937.538462,,,,http://escandon-miguel-hidalgo.properati.com.mx/qvrk_venta_casa_escandon_martires-de-tacubaya_4_fernando-vazquez_act
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.3481191,-99.0800283",350000,MXN,346916.01,18444.64,0,0,,,,,,http://iztapalapa.properati.com.mx/r1q8_venta_departamento_iztapalapa_numecsa-sa-de-cv
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.405883,-99.072757",943560,MXN,935024.13,49712.85,,52,,18145.38462,,,,http://agricola-oriental.properati.com.mx/momu_venta_departamento_agricola-oriental_calzada-ignacio-zaragoza_885_ubiksa-mercadotecnia
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.410553,-99.133858",1488480,MXN,1475014.66,78422.77,,53,,28084.5283,,,,http://cuauhtemoc.properati.com.mx/p1cl_venta_departamento_cuauhtemoc_inventario-inmobiliario-8
sell,house,|Venustiano Carranza|Distrito Federal|México|,"19.413758,-99.125533",1104000,MXN,1094272.32,58179.67,,100,,11040,,,,http://venustiano-carranza.properati.com.mx/r49w_venta_casa_venustiano-carranza_av-del-taller_188_angeles-albarran
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.365031,-99.147736",2780000,MXN,2754851.27,146468.42,,83,,33493.9759,,,,http://benito-juarez.properati.com.mx/o2qy_venta_departamento_benito-juarez_emiliano-zapata_112_michael-martinez
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.410419,-99.194748",,,,,0,0,,,,,,http://miguel-hidalgo-df.properati.com.mx/r6qf_venta_casa_miguel-hidalgo_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.454332,-99.200287",1021750,MXN,1012506.88,53832.41,,65,,15719.23077,,,,http://miguel-hidalgo-df.properati.com.mx/qbo0_venta_departamento_miguel-hidalgo_felipe-carrillo-puerto_692_santiago-luna
sell,house,|Solidaridad|Quintana Roo|México|,"20.6694403176,-87.0400857925",245000,USD,4608082.5,245000,220,180,1113.636364,1361.111111,2,,,http://playa-del-carmen.properati.com.mx/b31y_venta_casa_playa-del-carmen
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.440935,-99.188522",11277590,MXN,11178219.94,594317.46,280,280,2122.562357,40277.10714,,,,http://miguel-hidalgo-df.properati.com.mx/r6so_venta_departamento_miguel-hidalgo_libra-administraciones-y-promociones-s-a-de-c-v
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.348003,-99.23423",3110000,MXN,3082596.91,163893.82,,230,,13521.73913,,,,http://lomas-de-las-aguilas.properati.com.mx/qwal_venta_casa_lomas-de-las-aguilas_picagregos_jorge-ramirez-linares
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.355921,-99.180214",5876400,MXN,5824621.35,309680.27,,105,,55965.71429,,,,http://florida.properati.com.mx/qwh1_venta_departamento_florida_jorge-trejo_c56
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.371759,-99.17278",1835334,MXN,1818730.97,96697.29,,70,,26219.05714,,,,http://benito-juarez.properati.com.mx/pw3n_venta_departamento_benito-juarez_adolfo-prieto_1531_lic-joaquin-osvaldo-ugalde-hdez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.455666,-99.188522",1100000,MXN,1119941.41,59544.43,58,82,1026.628103,13414.63415,,2,,http://legaria.properati.com.mx/kd87_venta_departamento_legaria_lomelinbr
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.384718,-99.145616",2800000,MXN,2775328.27,147557.13,,110,,25454.54545,,,,http://benito-juarez.properati.com.mx/kppb_venta_departamento_benito-juarez_cumbres-de-maltrata_0_edgar-lopez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,850000,USD,15987225,850000,,540,,1574.074074,,,,http://miguel-hidalgo-df.properati.com.mx/jbts_venta_departamento_miguel-hidalgo_piramides_1
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.365154,-99.288261",560000,USD,10532760,560000,280,280,2000,2000,,,,http://cuajimalpa-de-morelos.properati.com.mx/ez18_venta_departamento_cuajimalpa-de-morelos
sell,house,|Iztapalapa|Distrito Federal|México|,"19.324921,-99.060494",673000,MXN,666911.79,35458,,70,,9614.285714,,,,http://iztapalapa.properati.com.mx/p5es_venta_casa_iztapalapa_braulio-maldonado_3_itzel-villanueva
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.42179,-99.222599",23433300,MXN,23221316.03,1234618.18,,220,,106515,,,,http://lomas-de-chapultepec-miguel-hidalgo.properati.com.mx/p1fs_venta_casa_lomas-de-chapultepec_sierra-paracaima_545_remates-bancarios_dzn
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"23.634501,-102.552788",2800000,MXN,2774670.35,147522.15,,43,,65116.27907,,,,http://miguel-hidalgo-df.properati.com.mx/phay_venta_departamento_miguel-hidalgo_mariano-escobedo_0_lic-violeta-lozano
sell,house,|Solidaridad|Quintana Roo|México|,,138000,USD,2595573,138000,312,100,442.3076923,1380,1,,,http://playa-del-carmen.properati.com.mx/bg4r_venta_casa_playa-del-carmen
sell,house,|Miguel Hidalgo|Distrito Federal|México|,,1890000,USD,35548065,1890000,730,950,2589.041096,1989.473684,,,,http://miguel-hidalgo-df.properati.com.mx/gxfa_venta_casa_miguel-hidalgo
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.519252,-99.152634",600000,MXN,594572.23,31611.89,,53,,11320.75472,,,,http://guadalupe-proletaria.properati.com.mx/qbkl_venta_departamento_guadalupe-proletaria_24_188_elizabeth-adriana-hernandez
sell,house,|Benito Juárez|Distrito Federal|México|,"19.394073,-99.153915",,,,,0,0,,,,,,http://benito-juarez.properati.com.mx/qzqk_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,1050000,USD,19748925,1050000,220,220,4772.727273,4772.727273,,,,http://polanco-miguel-hidalgo.properati.com.mx/nuxa_venta_departamento_polanco_guizar-guizar-promotores-inmobiliarios
sell,apartment,|Iztapalapa|Distrito Federal|México|,,330000,MXN,327014.54,17386.53,0,0,,,,,,http://iztapalapa.properati.com.mx/b3j4_venta_departamento_iztapalapa
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.496214,-99.115181",,,,,0,0,,,,,,http://gustavo-a-madero.properati.com.mx/r77t_venta_casa_gustavo-a-madero_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Coyoacán|Distrito Federal|México|,"19.31352,-99.11109",11010000,MXN,10910400.44,580078.18,,1100,,10009.09091,,,,http://coyoacan.properati.com.mx/r2qa_venta_casa_coyoacan_bosque-de-canelos_125_alberto-carrillo-mendez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4073431,-99.1752852",4000000,MXN,3963814.82,210745.93,0,,,,,,,http://cuauhtemoc.properati.com.mx/qyg4_venta_departamento_cuauhtemoc_home-habit-bienes-raices_7c
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6195601165,-87.0949047804",150000,USD,2821275,150000,1000,0,150,,,,,http://playa-del-carmen.properati.com.mx/ete4_venta_departamento_playa-del-carmen
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.340202,-99.257774",3000000,MXN,2972861.16,158059.45,,90,,33333.33333,,,,http://alvaro-obregon.properati.com.mx/o25a_venta_departamento_alvaro-obregon_reims_0_jorge-mendiola
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.440935,-99.188522",3970000,MXN,3934086.29,209165.34,,51,,77843.13725,,,,http://granada.properati.com.mx/p36u_venta_departamento_granada_jorge-trejo_c56
sell,house,|Venustiano Carranza|Distrito Federal|México|,,5900000,MXN,5848013.48,310923.97,746,746,416.7881635,7908.847185,,,,http://venustiano-carranza.properati.com.mx/pzpu_venta_casa_venustiano-carranza_inmobiliaria-arsa
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.3366,-99.176275",1565333,MXN,1551172.54,82471.89,,80,,19566.6625,,,,http://coyoacan.properati.com.mx/o8z0_venta_departamento_coyoacan_cerro-del-agua_179_carlos-alvarez-corona
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.441879,-99.167819",596750,MXN,591351.46,31440.65,,70,,8525,,,,http://tlaxpana.properati.com.mx/py8g_venta_departamento_tlaxpana_nopaltzin_53_ivan-andres
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.402954,-99.132217",2313333,MXN,2292405.93,121881.38,,100,,23133.33,,,,http://cuauhtemoc.properati.com.mx/pqvr_venta_casa_cuauhtemoc_juan-jose-eguiara_0_jesus-cid-del-prado
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.399834,-99.149231",1055030,MXN,1045485.89,55585.82,,91,,11593.73626,,,,http://benito-juarez.properati.com.mx/on7m_venta_departamento_benito-juarez_diagonal-san-antonio_0_edgar-hidalgo-salvador
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"23.634501,-102.552788",5500000,MXN,5450245.5,289775.66,,54,,101851.8519,,,,http://miguel-hidalgo-df.properati.com.mx/o2wl_venta_departamento_miguel-hidalgo_inventario-inmobiliario-2
sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.63679,-87.063842",211000,USD,3968593.5,211000,,90,,2344.444444,,,,http://zazil-ha.properati.com.mx/i4w5_venta_departamento_zazil-ha_avenida-1-esquina-calle-44-playa-del-carmen-coco-bay
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.432315,-99.181923",3600000,MXN,3567433.39,189671.34,,110,,32727.27273,,,,http://miguel-hidalgo-df.properati.com.mx/pq89_venta_departamento_miguel-hidalgo_av-mariano-escobedo_479_gabriel-bastarrachea-barroso
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.384808,-99.155339",1719333,MXN,1703779.44,90585.61,,70,,24561.9,,,,http://benito-juarez.properati.com.mx/p891_venta_departamento_benito-juarez_av-eugenia_1456_gabriela-vega
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4583731537,-99.1921073198",1550000,MXN,1535978.09,81664.04,0,63,,24603.1746,,,,http://miguel-hidalgo-df.properati.com.mx/oaxi_venta_departamento_miguel-hidalgo_quality-progreso
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.380474,-99.245664",741000,MXN,734296.62,39040.68,,90,,8233.333333,,,,http://alvaro-obregon.properati.com.mx/q5kq_venta_casa_alvaro-obregon_miguel-negrete_0_jose-miguel-diaz
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.286619,-99.152534",2680000,MXN,2655755.87,141199.77,,110,,24363.63636,,,,http://arenal-tepepan.properati.com.mx/p8eo_venta_departamento_arenal-tepepan_inventario-inmobiliario-8
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.461256,-99.133059",735000,MXN,728523.54,38733.74,,60,,12250,,,,http://cuauhtemoc.properati.com.mx/r5ci_venta_departamento_cuauhtemoc_maria-luisa-tetrazzini_109_santiago-luna
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6342709,-87.0721772",233500,USD,4391784.75,233500,92,87,2538.043478,2683.908046,,,,http://playa-del-carmen.properati.com.mx/ln8v_venta_departamento_playa-del-carmen_jpm-realestate
sell,house,|Benito Juárez|Distrito Federal|México|,"19.40158,-99.15333",4153000,MXN,4116406.68,218858.85,,80,,51912.5,,,,http://benito-juarez.properati.com.mx/rct0_venta_casa_benito-juarez_xochicalco_0_antonio-pedro_euo
sell,house,|Iztapalapa|Distrito Federal|México|,"19.374413,-99.105499",3350000,MXN,3319694.98,176499.72,,200,,16750,,,,http://magdalena-atlazolpa.properati.com.mx/onxd_venta_casa_magdalena-atlazolpa_inventario-inmobiliario-6
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.451872,-99.173522",888000,MXN,879966.76,46785.59,,60,,14800,,,,http://santo-tomas.properati.com.mx/py90_venta_departamento_santo-tomas_mar-mediterraneo_272_jose-miguel-diaz
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.395835,-99.135191",1470000,MXN,1456701.96,77449.13,,68,,21617.64706,,,,http://benito-juarez.properati.com.mx/o9ql_venta_departamento_benito-juarez_miguel-angel_84_edmundo-pardavell-juarez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.454766,-99.131714",799000,MXN,791772.02,42096.5,,31,,25774.19355,,,,http://cuauhtemoc.properati.com.mx/orj0_venta_departamento_cuauhtemoc_eduardo-grieg_10_arboledas-grupo-inmobiliario
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.399671,-99.09683",1046000,MXN,1036537.56,55110.06,,75,,13946.66667,,,,http://iztacalco.properati.com.mx/ml8x_venta_departamento_iztacalco_centeno_786_jose-camacho
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.396727,-99.115875",1475000,MXN,1461656.68,77712.56,,55,,26818.18182,,,,http://los-reyes-iztacalco.properati.com.mx/pini_venta_departamento_los-reyes_inventario-inmobiliario-8
sell,house,|Coyoacán|Distrito Federal|México|,"19.311361,-99.109672",2860000,MXN,2834127.6,150683.34,,200,,14300,,,,http://coyoacan.properati.com.mx/ldq3_venta_casa_coyoacan_pantepec_78_jose-camacho
sell,house,|Tlalpan|Distrito Federal|México|,"19.263953,-99.172516",2400000,MXN,2378288.93,126447.56,,155,,15483.87097,,,,http://tlalpan.properati.com.mx/mv4l_venta_casa_tlalpan_carretera-mexico-cuernavaca_5671_omar-flores
sell,house,|Bacalar|Quintana Roo|México|,"18.521975,-88.322646",7000000,MXN,6936675.98,368805.38,,500,,14000,,,,http://bacalar.properati.com.mx/quds_venta_casa_bacalar_s-c_elza-maria-varela-miranda
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.348122,-99.125716",1648660,MXN,1634133.07,86882.69,,90,,18318.44444,,,,http://paseos-de-taxquena.properati.com.mx/r14j_venta_departamento_paseos-de-taxquena_paseo-de-los-cipreses_51_arturo-nova
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.339161,-99.205826",3892032,MXN,3857738.08,205106.1,67,67,3061.285075,58090.02985,,,,http://alvaro-obregon.properati.com.mx/lfkr_venta_departamento_alvaro-obregon_imprendere-bienes-raices_7je
sell,house,|Benito Juárez|Distrito Federal|México|,"19.359798,-99.161675",2500000,MXN,2477384.14,131716.2,,160,,15625,,,,http://benito-juarez.properati.com.mx/pf1b_venta_casa_benito-juarez_bruno-traven_150_juan-carlos-monter
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.364891,-99.148384",3072000,MXN,3044209.7,161852.87,,78,,39384.61538,,,,http://benito-juarez.properati.com.mx/q6eu_venta_departamento_benito-juarez_jorge-trejo_c56
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",3210712,MXN,3181666.92,169161.12,,400,,8026.78,,,,http://tetelpan.properati.com.mx/npdd_venta_casa_tetelpan_mariano-abasolo_0_carlos-hernandez_c5a
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.365156,-99.1138",2200000,MXN,2180098.12,115910.26,,83,,26506.0241,,,,http://escuadron-201.properati.com.mx/p63y_venta_departamento_escuadron-201_edson-escutia_cab
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1279956,-86.7644865",1575000,USD,29623387.5,1575000,1080,550,1458.333333,2863.636364,,,,http://cancun.properati.com.mx/bxbb_venta_casa_cancun
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.384598,-99.193849",3830304,MXN,3795653.85,201805.24,,121,,31655.40496,,,,http://carola.properati.com.mx/q93h_venta_departamento_carola_prolongacion-san-antonio_135_gabriela-sosa
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"23.634501,-102.552788",5807339,MXN,5754804.2,305968.27,,80,,72591.7375,,,,http://cuajimalpa-de-morelos.properati.com.mx/ou6p_venta_departamento_cuajimalpa-de-morelos_jorge-trejo_c56
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.399649,-99.165891",3265240,MXN,3236469.06,172074.81,,100,,32652.4,,,,http://benito-juarez.properati.com.mx/qwdn_venta_departamento_benito-juarez_adolfo-prieto_146_santiago-luna
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3605334,-99.2267067",578672,MXN,573573.1,30495.42,49,54,622.3555102,10716.14815,,,,http://alvaro-obregon.properati.com.mx/c5p3_venta_departamento_alvaro-obregon
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.432657,-99.177444",4416000,MXN,4376051.62,232663.51,,87,,50758.62069,,,,http://anzures.properati.com.mx/o3zh_venta_departamento_anzures_inventario-inmobiliario-3
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.400249,-99.177444",3450000,MXN,3418790.19,181768.36,,90,,38333.33333,,,,http://escandon-miguel-hidalgo.properati.com.mx/p4on_venta_departamento_escandon_jordan-vargas
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",3191000,MXN,3162133.16,168122.56,,63,,50650.79365,,,,http://benito-juarez.properati.com.mx/ojkm_venta_departamento_benito-juarez_jorge-trejo_c56
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.446829,-99.159454",3095000,MXN,3067001.65,163064.66,,65,,47615.38462,,,,http://cuauhtemoc.properati.com.mx/pesi_venta_departamento_cuauhtemoc_inventario-inmobiliario-8
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",7927625,MXN,7855909.45,417678.68,,243,,32623.97119,,,,http://miguel-hidalgo-df.properati.com.mx/pxbw_venta_departamento_miguel-hidalgo_lago-zurich_100_arq-hector-nolasco
sell,house,|Solidaridad|Quintana Roo|México|,"20.63719,-87.089897",1680000,MXN,1665197,88534.28,176,135,503.0356818,12444.44444,2,,,http://playa-del-carmen.properati.com.mx/c399_venta_casa_playa-del-carmen
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.420166,-99.220367",1200000,USD,22570200,1200000,427,427,2810.30445,2810.30445,,,,http://miguel-hidalgo-df.properati.com.mx/b1k3_venta_departamento_miguel-hidalgo
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",325000,USD,6112762.5,325000,176,99,1846.590909,3282.828283,,,,http://playa-del-carmen.properati.com.mx/cdkk_venta_departamento_playa-del-carmen
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",839000,MXN,831409.99,44203.95,,45,,18644.44444,,,,http://iztacalco.properati.com.mx/orj8_venta_departamento_iztacalco_calle-uno_0_arboledas-grupo-inmobiliario
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.337704,-99.14751",1950000,MXN,1932359.71,102738.64,,65,,30000,,,,http://coyoacan.properati.com.mx/on60_venta_departamento_coyoacan_division-del-norte_3107_irene-plata-ramirez
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1244343,-86.8791061",2200000,MXN,2239882.82,119088.86,98,,1215.192449,,,4,,http://cancun.properati.com.mx/iirz_venta_departamento_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",9403995,MXN,9318923.92,495463.43,,288,,32652.76042,,,,http://miguel-hidalgo-df.properati.com.mx/jh80_venta_departamento_miguel-hidalgo
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.510954,-99.144234",,,,,0,0,,,,,,http://gustavo-a-madero.properati.com.mx/r5sv_venta_casa_gustavo-a-madero_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.399226,-99.134352",635728,MXN,629976.97,33494.27,,90,,7063.644444,,,,http://viaducto-piedad.properati.com.mx/qb8w_renta_departamento_viaducto-piedad_marcos-carrillo_354_patricia-macias
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1021841762,-86.8609692757",2600000,MXN,2577090.63,137017.34,166,166,825.4056627,15662.6506,,,,http://cancun.properati.com.mx/qtik_venta_departamento_cancun_trust-realty-mexico
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.613375,-87.089897",117000,USD,2200594.5,117000,0,0,,,,,,http://playa-del-carmen.properati.com.mx/d428_venta_departamento_playa-del-carmen
sell,house,|Benito Juárez|Quintana Roo|México|,"21.148825,-86.832441",2827000,MXN,2801426.01,148944.68,,340,,8314.705882,,,,http://benito-juarez-quintana-roo.properati.com.mx/o3y3_venta_casa_benito-juarez_nizuc_17_spazios-bienes-raices_7xo
sell,house,|Iztapalapa|Distrito Federal|México|,"19.383512,-99.084804",1790000,MXN,1774227.81,94331.17,,115,,15565.21739,,,,http://iztapalapa.properati.com.mx/r46g_venta_casa_iztapalapa_rio-cazones_0_gustavo-eduardo-aguilar-jimenez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.385157,-99.155631",5400000,MXN,5351150.09,284507.01,,126,,42857.14286,,,,http://benito-juarez.properati.com.mx/osme_venta_departamento_benito-juarez_uxmal_446_maria-barrera
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.455859297,-99.2047029734",800000,MXN,792762.85,42149.18,59,59,714.3928814,13559.32203,,,,http://miguel-hidalgo-df.properati.com.mx/az3a_venta_departamento_miguel-hidalgo
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.5238720505,-99.1519543156",4500000,MXN,4459291.65,237089.17,160,,1481.807313,,,3,,http://acueducto-de-guadalupe.properati.com.mx/oa7e_venta_casa_acueducto-de-guadalupe_portafolios-hipotecarios_7if
sell,house,|Solidaridad|Quintana Roo|México|,"20.617281,-87.079371",1200000,USD,22570200,1200000,,300,,4000,,,,http://solidaridad-quintana-roo.properati.com.mx/jmf5_venta_casa_solidaridad_playacar
